title,url,category,cooking_time,portion,ingredients,steps,calories,protein,carbs,fat,image_url
Tahu Pedas Mayo ala Mayumi,https://www.dapurumami.com/resep/tahu-pedas-mayo-ala-mayumi-gbdjm,Aneka Resep,40,4,"Potong wortel berbentuk korek api dan cincang seledri. Panaskan minyak
lalu tumis wortel
tauge
dan seledri hingga tercampur rata. Angkat dan sisihkan.
Campur bahan isian dengan Mayumi Pedas
aduk rata.
Isi tahu pong dengan bahan isian.
Campurkan Sajiku Tepung Bumbu Serbaguna (80 gr) dan air (100 ml) hingga rata. Celupkan tahu
goreng sampai matang.
Sajikan.","1. Potong wortel berbentuk korek api dan cincang seledri. Panaskan minyak, lalu tumis wortel, tauge, dan seledri hingga tercampur rata. Angkat dan sisihkan.
2. Campur bahan isian dengan Mayumi Pedas, aduk rata.
3. Isi tahu pong dengan bahan isian.
4. Campurkan Sajiku Tepung Bumbu Serbaguna (80 gr) dan air (100 ml) hingga rata. Celupkan tahu, goreng sampai matang.
5. Sajikan.",379.3,19.5,59.8,34.5,https://assets.dapurumami.com/uploads/recipe/tahu-pedas-mayo-ala-mayumi-gbdjm-35aeb809224989307a6aaf7155c7eaec.jpg
Bakso Goreng Tenggiri ala Sajiku,https://www.dapurumami.com/resep/bakso-goreng-tenggiri-ala-sajiku-tncop-2,Aneka Resep,30,3,"Iris daun bawang
sisihkan
Campur daging ikan tenggiri cincang
daun bawang
telur dan Sajiku Tepung Bumbu
aduk rata
Bagi menjadi 10 bagian
bulatkan
Panaskan minyak goreng bakso ikan hingga matang. Angkat
sajikan","1. Iris daun bawang, sisihkan
2. Campur daging ikan tenggiri cincang, daun bawang, telur dan Sajiku Tepung Bumbu , aduk rata
3. Bagi menjadi 10 bagian, bulatkan
4. Panaskan minyak goreng bakso ikan hingga matang. Angkat, sajikan",324.0,14.3,5.0,9.7,https://assets.dapurumami.com/uploads/recipe/bakso-goreng-tenggiri-ala-sajiku-tncop-2-dea43ae999e1336393a99f45d8254c0a.jpeg
Sandwich Mayo ala Mayumi,https://www.dapurumami.com/resep/sandwich-mayo-ala-mayumi-kccts,Aneka Resep,40,2,"Bahan Pelengkap
Panggang roti tawar hingga kering
sisihkan.
Iris tomat dan timun
sisihkan.
Olesi satu roti tawar dengan
lalu beri selada
tomat
timun
daging asap
keju parut
telur mata sapi
tambahkan Mayumi Pedas
tumpuk kembali dengan satu roti tawar","1. Panggang roti tawar hingga kering, sisihkan.
2. Iris tomat dan timun, sisihkan.
3. Olesi satu roti tawar dengan, lalu beri selada, tomat, timun, daging asap, keju parut, telur mata sapi, tambahkan Mayumi Pedas, tumpuk kembali dengan satu roti tawar",808.5,34.0,41.5,56.0,https://assets.dapurumami.com/uploads/recipe/tuna-sandwich-mayo-crispy-triangle-nmu1mdp7-32df5b5c0b6df4366f7ca49ef104873c.webp
Sate Pentul Tenggiri ala AJI-NO-MOTO,https://www.dapurumami.com/resep/sate-pentul-tenggiri-ala-aji-no-moto-waqrd,Aneka Resep,40,2,"Blender bawang putih
bawang merah
kunyit
santan
dan putih telur.
Pindahkan ke wadah
tambahkan tenggiri cincang
kelapa parut
garam
dan AJI-NO-MOTO. Aduk rata
bagi menjadi 10 bagian.
Ambil adonan
beri batang serai
lalu bentuk menjadi pentul ikan. Lakukan hingga adonan dan serai habis.
Panggang adonan di wajan anti lengket hingga matang
angkat
dan sajikan.","1. Blender bawang putih, bawang merah, kunyit, santan, dan putih telur.
2. Pindahkan ke wadah, tambahkan tenggiri cincang, kelapa parut, garam, dan AJI-NO-MOTO. Aduk rata, bagi menjadi 10 bagian.
3. Ambil adonan, beri batang serai, lalu bentuk menjadi pentul ikan. Lakukan hingga adonan dan serai habis.
4. Panggang adonan di wajan anti lengket hingga matang, angkat, dan sajikan.",309.0,17.0,9.5,24.0,https://assets.dapurumami.com/uploads/recipe/sate-pentul-tenggiri-ala-aji-no-moto-waqrd-5664cb5a0a636d94e6f8bf9983c6e17d.jpg
Sup Bakso Suki ala Sajiku,https://www.dapurumami.com/resep/sup-bakso-suki-ala-sajiku-mjmob,Aneka Resep,30,2,"Iris-iris daun bawang
sisihkan.
Didihkan air
tambahkan minyak goreng
masukkan jamur kuping dan bakso suki
masak sampai setengah matang.
Masukkan Sajiku Sayur Sop. Aduk rata.
Masukkan sawi hijau dan daun bawang
aduk sebentar hingga layu.
angkat dan sajikan.","1. Iris-iris daun bawang, sisihkan.
2. Didihkan air, tambahkan minyak goreng, masukkan jamur kuping dan bakso suki, masak sampai setengah matang.
3. Masukkan Sajiku Sayur Sop. Aduk rata.
4. Masukkan sawi hijau dan daun bawang, aduk sebentar hingga layu.
5. angkat dan sajikan.",134.5,5.5,11.0,7.5,https://assets.dapurumami.com/uploads/recipe/sup-bakso-suki-ala-sajiku-mjmob-99b4ede389f9f3d67550b0026869c6d8.jpg
Pepes Tahu Teri ala AJI-NO-MOTO,https://www.dapurumami.com/resep/pepes-tahu-teri-ala-aji-no-moto-ekm0v,Aneka Resep,30,2,"Iris cabai merah dan cabai hijau
lalu sisihkan. Haluskan bawang putih
bawang merah
ketumbar
dan santan.
“Campurkan tahu
bumbu halus
teri Medan
irisan cabai merah dan cabai hijau
telur
serta AJI-NO-MOTO
lalu aduk hingga rata.
Bagi adonan menjadi dua bagian
lalu bungkus dengan daun pisang.
Kukus pepes tahu selama 20 menit atau hingga matang.
Sajikan.","1. Iris cabai merah dan cabai hijau, lalu sisihkan. Haluskan bawang putih, bawang merah, ketumbar, dan santan.
2. “Campurkan tahu, bumbu halus, teri Medan, irisan cabai merah dan cabai hijau, telur, serta AJI-NO-MOTO, lalu aduk hingga rata.
3. Bagi adonan menjadi dua bagian, lalu bungkus dengan daun pisang.
4. Kukus pepes tahu selama 20 menit atau hingga matang.
5. Sajikan.",337.0,35.0,6.0,21.5,https://assets.dapurumami.com/uploads/recipe/pepes-tahu-teri-ala-aji-no-moto-ekm0v-9150b4880d4c37782e194736d1435cf5.jpg
Brokoli Capcay ala Sajiku,https://www.dapurumami.com/resep/brokoli-capcay-ala-sajiku-qjuut-2,Aneka Resep,30,4,"Iris-iris jamur kuping dan brokoli
lalu potong dada ayam ukuran dadu sedang. Sisihkan.
Panaskan minyak
masukkan ayam dan jamur kuping
tumis hingga ayam berubah warna.
Masukkan brokoli
aduk rata.
Tambahkan air dan Sajiku Bumbu Capcay
masak hingga matang.
Sajikan.","1. Iris-iris jamur kuping dan brokoli, lalu potong dada ayam ukuran dadu sedang. Sisihkan.
2. Panaskan minyak, masukkan ayam dan jamur kuping, tumis hingga ayam berubah warna.
3. Masukkan brokoli, aduk rata.
4. Tambahkan air dan Sajiku Bumbu Capcay, masak hingga matang.
5. Sajikan.",124.8,10.8,4.3,7.5,https://assets.dapurumami.com/uploads/recipe/brokoli-capcay-ala-sajiku-qjuut-2-46adb0b3196317458d5bc1f9298c9719.jpg
Perkedel Sayur ala Masako,https://www.dapurumami.com/resep/perkedel-sayur-ala-masako-8Lzc6,Aneka Resep,30,8,"Iris bayam
potong wortel ukuran dadu kecil
sisihkan. Ambil wadah kosong
hancurkan tahu dalam wadah.
Masukkan ayam cincang
1 btr telur
tepung roti
wortel
bayam dan ½ bks Masako Rasa Ayam ke dalam wadah berisi tahu yang sudah dihancurkan
aduk rata.
Bagi adonan menjadi 8 bagian
bentuk menjadi bulat pipih.
Panaskan minyak goreng. Masukkan perkedel ke dalam telur yang sudah dikocok
goreng perkedel hingga matang
angkat dan tiriskan","1. Iris bayam, potong wortel ukuran dadu kecil, sisihkan. Ambil wadah kosong, hancurkan tahu dalam wadah.
2. Masukkan ayam cincang, 1 btr telur, tepung roti, wortel, bayam dan ½ bks Masako Rasa Ayam ke dalam wadah berisi tahu yang sudah dihancurkan, aduk rata.
3. Bagi adonan menjadi 8 bagian, bentuk menjadi bulat pipih.
4. Panaskan minyak goreng. Masukkan perkedel ke dalam telur yang sudah dikocok, goreng perkedel hingga matang, angkat dan tiriskan
5. 5 Langkah 5/5",134.3,6.1,4.1,0.4,https://assets.dapurumami.com/uploads/recipe/perkedel-sayur-yjapsjzo-16412afc79528e585a1580745c52d0ef.webp
Mie Aceh Special ala Masako,https://www.dapurumami.com/resep/mie-aceh-special-ala-masako-WBkJt,Aneka Resep,30,4,"Buat bumbu halus: Masukkan bawang merah
bawang putih
cabai merah keriting
50 ml air
haluskan
sisihkan.
Iris kol
daging sapi
sisihkan.
Panaskan minyak goreng
tumis bumbu halus
tambahkan daging sapi
masak hingga daging berubah warna
tambahkan
kol
sisa air
kecap manis
gula
kari bubuk dan Masako Rasa Sapi
aduk rata.
Tambahkan mie dan tauge
masak hingga matang. Angkat lalu sajikan dengan bahan pelengkap.","1. Buat bumbu halus: Masukkan bawang merah, bawang putih, cabai merah keriting, 50 ml air, haluskan, sisihkan.
2. Iris kol, daging sapi, sisihkan.
3. Panaskan minyak goreng, tumis bumbu halus, tambahkan daging sapi, masak hingga daging berubah warna, tambahkan, kol, sisa air, kecap manis, gula, kari bubuk dan Masako Rasa Sapi, aduk rata.
4. Tambahkan mie dan tauge , masak hingga matang. Angkat lalu sajikan dengan bahan pelengkap.
5. 5 Langkah 5/5",192.3,7.0,12.5,13.3,https://assets.dapurumami.com/uploads/recipe/-eksplorpaketerasi-mie-aceh-4x6jpecx-8b3a54687f1439d6f69b465f73be3c08.webp
Ayam Crispy Oats ala Sajiku,https://www.dapurumami.com/resep/ayam-crispy-oats-ala-sajiku-3ugdd,Aneka Resep,30,5,"Bumbu Utama:
Potong dada ayam menjadi 5 bagian
Buat adonan basah: campur 50 ml air dengan 3 sdm Sajiku Tepung Bumbu. Adonan kering: masukkan sisa Sajiku Tepung Bumbu ke dalam wadah terpisah dan tambahakan oat.
Masukkan ayam ke adonan basah
lalu gulingkan ke adonan kering sampai tertutup rata
sisihkan
Panaskan minyak goreng
lalu goreng ayam hingga kuning keemasan
angkat tiriskan","1. Potong dada ayam menjadi 5 bagian
2. Buat adonan basah: campur 50 ml air dengan 3 sdm Sajiku Tepung Bumbu. Adonan kering: masukkan sisa Sajiku Tepung Bumbu ke dalam wadah terpisah dan tambahakan oat.
3. Masukkan ayam ke adonan basah, lalu gulingkan ke adonan kering sampai tertutup rata, sisihkan
4. Panaskan minyak goreng, lalu goreng ayam hingga kuning keemasan, angkat tiriskan",176.2,11.4,52.0,11.8,https://assets.dapurumami.com/uploads/recipe/ayam-crispy-oats-ala-sajiku-3ugdd-6043e610232349e868351563950570d7.webp
Gulai Sapi ala Sajiku,https://www.dapurumami.com/resep/gulai-sapi-ala-sajiku-1fvwg,Aneka Resep,30,4,"Potong daging berbentuk dadu sedang.
Panaskan air
masukkan daging. Masak hingga mendidih.
Tambahkan Sajiku Bumbu Gulai Padang
Masukan santan
masak hingga matang.
Sajikan.","1. Potong daging berbentuk dadu sedang.
2. Panaskan air, masukkan daging. Masak hingga mendidih.
3. Tambahkan Sajiku Bumbu Gulai Padang
4. Masukan santan, masak hingga matang.
5. Sajikan.",312.0,16.3,2.8,27.5,https://assets.dapurumami.com/uploads/recipe/gulai-sapi-ala-sajiku-1fvwg-f997ddd0d411b85dec6fd4b31114179e.jpg
Sup Ceker ala Sajiku,https://www.dapurumami.com/resep/sup-ceker-ala-sajiku-n6wta,Aneka Resep,40,3,"Potong wortel dan kentang bentuk dadu
potong buncis
iris daun bawang
sisihkan
Panaskan air
rebus ceker hingga setengah matang.
Masukkan minyak goreng
wortel
buncis
kentang
seledri
daun bawang dan Sajiku Bumbu Sayur Sop
aduk rata.
Masak hingga mendidih dan ceker empuk
angkat
dan sajikan.","1. Potong wortel dan kentang bentuk dadu, potong buncis, iris daun bawang, sisihkan
2. Panaskan air, rebus ceker hingga setengah matang.
3. Masukkan minyak goreng, wortel, buncis, kentang, seledri, daun bawang dan Sajiku Bumbu Sayur Sop, aduk rata.
4. Masak hingga mendidih dan ceker empuk, angkat, dan sajikan.
5. 5 Langkah 5/5",210.7,14.3,4.3,13.7,https://assets.dapurumami.com/uploads/recipe/sup-ceker-x3kmms1a-696b79ea6bc40.webp
Bento Nasi Mayo ala Mayumi,https://www.dapurumami.com/resep/bento-nasi-mayo-ala-mayumi-5PAzV,Aneka Resep,30,8,"Potong wortel dan timun ukuran dadu kecil
Panaskan minyak
tumis ayam cincang dan wortel. Masak hingga matang
angkat sisihkan
Campur tumisan dengan timun dan Mayumi. Aduk rata.
Siapkan cetakan bento
masukan 1 sdm nasi kedalam cetakan
tambahkan 1 sdm isian diatasnya
tutup dengan 1 sdm nasi
lalu tutup cetakan kemudian tekan. Buka cetakan bento untuk mengeluarkan nasi. Nasi telah selesai dicetak.","1. Potong wortel dan timun ukuran dadu kecil
2. Panaskan minyak, tumis ayam cincang dan wortel. Masak hingga matang, angkat sisihkan
3. Campur tumisan dengan timun dan Mayumi. Aduk rata.
4. Siapkan cetakan bento, masukan 1 sdm nasi kedalam cetakan, tambahkan 1 sdm isian diatasnya, tutup dengan 1 sdm nasi, lalu tutup cetakan kemudian tekan. Buka cetakan bento untuk mengeluarkan nasi. Nasi telah selesai dicetak.
5. 5 Langkah 5/5",98.6,2.4,15.3,3.0,https://assets.dapurumami.com/uploads/recipe/bento-nasi-telur-mayo-slnsa0wc-bef80844df6d70f03289536f74e68b08.webp
Kentang Telur ala Mayumi,https://www.dapurumami.com/resep/kentang-telur-ala-mayumi-5aNSB,Aneka Resep,30,2,"Potong tomat ukuran dadu
cincang kasar kentang dan telur
sisihkan.
Campur keju dan Mayumi
aduk rata.
Tambahkan tomat
telur dan kentang
aduk rata
sajikan.","1. Potong tomat ukuran dadu, cincang kasar kentang dan telur, sisihkan.
2. Campur keju dan Mayumi, aduk rata.
3. Tambahkan tomat, telur dan kentang, aduk rata, sajikan.
4. 4 Langkah 4/4",742.0,26.0,13.0,61.0,https://assets.dapurumami.com/uploads/recipe/kentang-telur-puyuh-sambalado-h8xnrc4q-699058318e20f.webp
Sup Oyong Bakso Ikan ala Masako,https://www.dapurumami.com/resep/sup-oyong-bakso-ikan-ala-masako-qOfYI,Aneka Resep,0,0,"Potong oyong
iris bawang putih
sisihkan.
Panaskan minyak goreng
masukkan bawang putih
tumis hingga harum.
Masukkan oyong dan bakso ikan
aduk rata
tambahkan air dan Masako Rasa Ayam
masak hingga matang
angkat dan sajikan.","1. Potong oyong, iris bawang putih, sisihkan.
2. Panaskan minyak goreng, masukkan bawang putih, tumis hingga harum.
3. Masukkan oyong dan bakso ikan, aduk rata, tambahkan air dan Masako Rasa Ayam, masak hingga matang, angkat dan sajikan.
4. 4 Langkah 4/4",,,,,https://assets.dapurumami.com/uploads/recipe/sup-oyong-bihun-pjnc4zwh-6915dfc5ca989.webp
Sandwich Tuna Mayo ala Mayumi,https://www.dapurumami.com/resep/sandwich-tuna-mayo-ala-mayumi-pljBp,Aneka Resep,30,4,"Panaskan minyak goreng
masukkan tuna
jagung manis
dan brokoli cincang
tumis hingga sedikit layu
angkat. Sisihkan.
Masukkan tumisan tuna kedalam mangkuk
tambahkan 1 bks Mayumi 100 gr
aduk hingga rata.
Ambil 1 lbr roti
isi dengan campuran Mayumi
kemudian tutup dengan lembaran roti lainnya.
Cetak roti yang sudah diisi dengan cetakan roti sesuai selera.","1. Panaskan minyak goreng, masukkan tuna, jagung manis, dan brokoli cincang, tumis hingga sedikit layu, angkat. Sisihkan.
2. Masukkan tumisan tuna kedalam mangkuk, tambahkan 1 bks Mayumi 100 gr, aduk hingga rata.
3. Ambil 1 lbr roti, isi dengan campuran Mayumi, kemudian tutup dengan lembaran roti lainnya.
4. Cetak roti yang sudah diisi dengan cetakan roti sesuai selera.
5. 5 Langkah 5/5",470.3,16.0,80.3,9.3,https://assets.dapurumami.com/uploads/recipe/chiken-sandwich-skes1ao4-69927cb1429a9.webp
Sambal Goreng Kentang ala AJI-NO-MOTO,https://www.dapurumami.com/resep/sambal-goreng-kentang-ala-aji-no-moto-tyLcY,Aneka Resep,30,4,"Iris petai
potong ati ampela
dan potong kentang bentuk dadu
Haluskan cabai merah
bawang merah
bawang putih
kemiri
lengkuas
dan 20 ml air
sisihkan
Panaskan minyak goreng
goreng kentang hingga ¾ matang. Angkat
tiriskan
Panaskan 3 sdm minyak
tumis bumbu halus
daun jeruk
dan ati ampela
aduk rata. Tambahkan 50ml air
kentang
petai
AJI-NO-MOTO
dan garam
masak hingga matang","1. Iris petai, potong ati ampela, dan potong kentang bentuk dadu
2. Haluskan cabai merah, bawang merah, bawang putih, kemiri, lengkuas, dan 20 ml air, sisihkan
3. Panaskan minyak goreng, goreng kentang hingga ¾ matang. Angkat, tiriskan
4. Panaskan 3 sdm minyak, tumis bumbu halus, daun jeruk, dan ati ampela, aduk rata. Tambahkan 50ml air, kentang, petai, AJI-NO-MOTO, dan garam, masak hingga matang
5. 5 Langkah 5/5",211.0,8.3,4.0,13.5,https://assets.dapurumami.com/uploads/recipe/sambal-goreng-tempe-ati-ampela-qus7pfoq-699c663f0e309.webp
Bakwan Mie Sayur ala SAJIKU,https://www.dapurumami.com/resep/bakwan-mie-sayur-ala-sajiku-8yjja,Aneka Resep,30,7,"Iris daun bawang dan cabai merah
sisihkan
Masukkan mie rebus
jagung manis
cabai merah
dan daun bawang
aduk rata
Tambahkan Sajiku Tepung Bakwan dan air
aduk rata
Panaskan minyak goreng
masukkan adonan dengan sendok
goreng hingga matang dan berwarna kuning keemasan","1. Iris daun bawang dan cabai merah, sisihkan
2. Masukkan mie rebus, jagung manis, cabai merah, dan daun bawang, aduk rata
3. Tambahkan Sajiku Tepung Bakwan dan air, aduk rata
4. Panaskan minyak goreng, masukkan adonan dengan sendok, goreng hingga matang dan berwarna kuning keemasan",137.1,6.9,37.9,10.6,https://assets.dapurumami.com/uploads/recipe/bakwan-mie-3pe0lceh-6958dd18e29c0.webp
Sup Bihun Sayur ala AJI-NO-MOTO,https://www.dapurumami.com/resep/sup-bihun-sayur-ala-aji-no-moto-WCT6N,Aneka Resep,30,4,"Iris bawang merah
bawang putih dan daun bawang
sisihkan. Potong dadu wortel
iris serong jagung muda
Panaskan minyak
tumis bawang putih dan bawang merah hingga harum. Tambahkan wortel dan jagung muda
masak hingga layu.
Tambahkan air
ayam suwir
AJI-NO-MOTO dan garam
masak hingga jagung empuk.
Tambahkan bihun dan daun bawang
masak sebentar
angkat & sajikan.","1. Iris bawang merah, bawang putih dan daun bawang, sisihkan. Potong dadu wortel, iris serong jagung muda
2. Panaskan minyak, tumis bawang putih dan bawang merah hingga harum. Tambahkan wortel dan jagung muda, masak hingga layu.
3. Tambahkan air, ayam suwir, AJI-NO-MOTO dan garam, masak hingga jagung empuk.
4. Tambahkan bihun dan daun bawang, masak sebentar, angkat & sajikan.
5. 5 Langkah 5/5",174.8,4.3,26.5,5.8,https://assets.dapurumami.com/uploads/recipe/sup-bihun-tahu-wma2xdsz-694010242c77e.webp
Sayap Ayam Isi Sayur ala Masako,https://www.dapurumami.com/resep/sayap-ayam-isi-sayur-ala-masako-r6vq5,Aneka Resep,30,10,"Siapkan wadah
lalu masukkan daging ayam cincang
tepung roti
wortel parut
daun bawang
telur
dan Masako Rasa Ayam. Aduk hingga rata
kemudian masukkan adonan ke dalam wadah plastik segitiga..
Buang tulang pada sayap ayam
sisihkan.
Isi sayap ayam dengan campuran adonan daging cincang.
Panaskan minyak
goreng sayap ayam isi hingga kuning keemasan
tiriskan.","1. Siapkan wadah, lalu masukkan daging ayam cincang, tepung roti, wortel parut, daun bawang, telur, dan Masako Rasa Ayam. Aduk hingga rata, kemudian masukkan adonan ke dalam wadah plastik segitiga..
2. Buang tulang pada sayap ayam, sisihkan.
3. Isi sayap ayam dengan campuran adonan daging cincang.
4. Panaskan minyak, goreng sayap ayam isi hingga kuning keemasan, tiriskan.",207.5,9.8,2.3,17.6,https://assets.dapurumami.com/uploads/recipe/sayap-ayam-isi-sayur-ala-masako-r6vq5-9eac39f0c3616d884fd4fcb060c585c6.jpg
Rawon Jawa Timur ala Sajiku,https://www.dapurumami.com/resep/rawon-jawa-timur-ala-sajiku-gnvlp,Aneka Resep,60,4,"Potong daging berbentuk dadu
sisihkan.
Masukkan daging ke dalam air
lalu masak hingga mendidih.
Tambahkan 1 bungkus Sajiku Bumbu Rawon.
Masak dan aduk sesekali hingga daging empuk dan bumbu meresap sesuai selera (+ 60 menit). Sajikan selagi hangat.","1. Potong daging berbentuk dadu, sisihkan.
2. Masukkan daging ke dalam air, lalu masak hingga mendidih.
3. Tambahkan 1 bungkus Sajiku Bumbu Rawon.
4. Masak dan aduk sesekali hingga daging empuk dan bumbu meresap sesuai selera (+ 60 menit). Sajikan selagi hangat.",241.5,11.0,1.0,21.3,https://assets.dapurumami.com/uploads/recipe/rawon-jawa-timur-ala-sajiku-gnvlp-c99b0c4adb2024534d23122a21b3fa5c.jpg
Rempeyek Kacang ala AJI-NO-MOTO,https://www.dapurumami.com/resep/rempeyek-kacang-ala-aji-no-moto-HWes1,Aneka Resep,30,2,"Buat bumbu halus: masukkan kemiri
bawang putih dan ketumbar bubuk
haluskan
dan sisihkan
2. Buat adonan: Masukkan bumbu halus
tepung tapioka
tepung beras
kacang tanah
irisan daun jeruk
garam
telur
air
santan dan AJI-NO-MOTO
aduk rata
3. Panaskan minyak goreng
masukkan adonan rempeyek
goreng hingga matang berwarna kecoklatan
angkat
tiriskan dan sajikan.","1. Buat bumbu halus: masukkan kemiri, bawang putih dan ketumbar bubuk, haluskan, dan sisihkan
2. 2. Buat adonan: Masukkan bumbu halus, tepung tapioka, tepung beras, kacang tanah, irisan daun jeruk, garam, telur, air, santan dan AJI-NO-MOTO, aduk rata
3. 3. Panaskan minyak goreng, masukkan adonan rempeyek, goreng hingga matang berwarna kecoklatan, angkat, tiriskan dan sajikan.
4. 4 Langkah 4/4",989.5,22.5,93.5,61.5,https://assets.dapurumami.com/uploads/recipe/rempeyek-kacang-tholo-cocol-mayumi-cocolpakaimayumi-mayumixidm2026-901ni9om-69977bdb7661b.webp
Cumi Saus Padang ala AJI-NO-MOTO,https://www.dapurumami.com/resep/cumi-saus-padang-ala-aji-no-moto-gKxVg,Aneka Resep,30,4,"Potong cumi
iris bawang bombay
sisihkan.
Halusan cabai merah besar
bawang merah
bawang putih
cabai rawit
dan air
hingga halus sisihkan.
Panaskan minyak goreng
tumis bumbu halus
masukkan daun jeruk
bawang bombay
AJI-NO-MOTO
garam dan gula
aduk rata.
Masukkan cumi
aduk sebentar
angkat dan sajikan.","1. Potong cumi, iris bawang bombay, sisihkan.
2. Halusan cabai merah besar, bawang merah, bawang putih, cabai rawit, dan air, hingga halus sisihkan.
3. Panaskan minyak goreng, tumis bumbu halus, masukkan daun jeruk, bawang bombay, AJI-NO-MOTO, garam dan gula, aduk rata.
4. Masukkan cumi, aduk sebentar, angkat dan sajikan.
5. 5 Langkah 5/5",129.8,8.8,6.0,8.0,https://assets.dapurumami.com/uploads/recipe/cumi-saus-teriyaki-d7twnv81-6998a3574d9ff.webp
Brokoli Sapi Lada Hitam ala SAORI,https://www.dapurumami.com/resep/brokoli-sapi-lada-hitam-ala-saori,Aneka Resep,30,4,"Potong brokoli dan iris tipis daging
sisihkan.
Panaskan minyak goreng
lalu masukkan daging dan tumis hingga berubah warna.
Masukkan brokoli.
Tuang air dan SAORI Saus Lada Hitam
lalu aduk hingga merata.
Sajikan.","1. Potong brokoli dan iris tipis daging, sisihkan.
2. Panaskan minyak goreng, lalu masukkan daging dan tumis hingga berubah warna.
3. Masukkan brokoli.
4. Tuang air dan SAORI Saus Lada Hitam, lalu aduk hingga merata.
5. Sajikan.",85.5,4.0,3.0,7.0,https://assets.dapurumami.com/uploads/recipe/brokoli-sapi-lada-hitam-ala-saori-d633c4ad97d393c92f77d7bfc45f7b53.jpg
Kroket Kangkung ala Masako,https://www.dapurumami.com/resep/kroket-kangkung-ala-masako-tzsxo,Aneka Resep,30,12,"Iris kangkung
lalu potong wortel menjadi dadu kecil. Sisihkan.
Panaskan 2 sdm minyak
lalu tumis wortel
daging ayam cincang
dan kangkung. Masak hingga sayuran layu dan ayam matang. Angkat dan sisihkan..
Siapkan wadah
masukkan tumisan sayur
kentang tumbuk
2 butir telur
dan ¾ bungkus Masako Rasa Ayam 11 gr. Aduk hingga rata
lalu bagi adonan menjadi 12 bagian dan bentuk oval.
Gulingkan kroket di atas tepung terigu
celupkan ke dalam 1 butir telur kocok
lalu balurkan dengan tepung roti. Sisihkan.
Panaskan minyak
lalu goreng kroket hingga matang dan berwarna keemasan. Angkat dan sajikan.","1. Iris kangkung, lalu potong wortel menjadi dadu kecil. Sisihkan.
2. Panaskan 2 sdm minyak, lalu tumis wortel, daging ayam cincang, dan kangkung. Masak hingga sayuran layu dan ayam matang. Angkat dan sisihkan..
3. Siapkan wadah, masukkan tumisan sayur, kentang tumbuk, 2 butir telur, dan ¾ bungkus Masako Rasa Ayam 11 gr. Aduk hingga rata, lalu bagi adonan menjadi 12 bagian dan bentuk oval.
4. Gulingkan kroket di atas tepung terigu, celupkan ke dalam 1 butir telur kocok, lalu balurkan dengan tepung roti. Sisihkan.
5. Panaskan minyak, lalu goreng kroket hingga matang dan berwarna keemasan. Angkat dan sajikan.",113.3,3.9,6.7,6.9,https://assets.dapurumami.com/uploads/recipe/kroket-kangkung-ala-masako-tzsxo-ee6ed68c7059c85487999e61c67e3384.jpg
Kacang Panjang Tumis Jagung ala AJI-NO-MOTO,https://www.dapurumami.com/resep/kacang-panjang-tumis-jagung-ala-aji-no-moto-fveae,Aneka Resep,30,4,"Iris bawang putih
bawang merah
dan sosis. Potong serong cabai keriting serta kacang panjang
lalu sisihkan.
Panaskan minyak
masukkan bawang putih
bawang merah
dan cabai keriting
tumis hingga harum.
Masukkan kacang panjang
sosis
dan jagung manis
aduk rata.
Tambahkan air
AJI-NO-MOTO
dan garam
masak hingga matang.
Sajikan.","1. Iris bawang putih, bawang merah, dan sosis. Potong serong cabai keriting serta kacang panjang, lalu sisihkan.
2. Panaskan minyak, masukkan bawang putih, bawang merah, dan cabai keriting, tumis hingga harum.
3. Masukkan kacang panjang, sosis, dan jagung manis, aduk rata.
4. Tambahkan air, AJI-NO-MOTO, dan garam, masak hingga matang.
5. Sajikan.",3121.8,112.5,58.0,249.3,https://assets.dapurumami.com/uploads/recipe/kacang-panjang-tumis-jagung-ala-aji-no-moto-fveae-de2e2cfd42f025126520769b96710643.jpg
Gulai Ayam Padang ala Sajiku,https://www.dapurumami.com/resep/gulai-ayam-padang-ala-sajiku-lxcja,Aneka Resep,30,4,"Didihkan 600 ml air
masukkan ½ kg ayam yang sudah dipotong sesuai selera
Masukkan Sajiku Bumbu Gulai Padang
Tambahkan 200 ml santan kental
aduk terus dengan api sedang
Masak hingga ayam empuk dan bumbu meresap (±30 menit) dan sajikan","1. Didihkan 600 ml air, masukkan ½ kg ayam yang sudah dipotong sesuai selera
2. Masukkan Sajiku Bumbu Gulai Padang
3. Tambahkan 200 ml santan kental, aduk terus dengan api sedang
4. Masak hingga ayam empuk dan bumbu meresap (±30 menit) dan sajikan",311.0,11.3,2.8,29.8,https://assets.dapurumami.com/uploads/recipe/gulai-ayam-padang-ala-sajiku-lxcja-2-2fdb7acac7a4b0f9532e1752a4972e71.jpg
